carat,price,volume
0.20701416938432615,5.7899601708972535,3.6687285311698687
0.19062035960864973,5.7899601708972535,3.569697640623816
0.20701416938432615,5.793013608384144,3.6655311157070214
0.2546422183735807,5.814130531825066,3.86544656915402
0.27002713721306015,5.817111159963204,3.9687293726659787
0.2151113796169455,5.820082930352362,3.6811988335185672
0.2151113796169455,5.820082930352362,3.684642239787038
0.23111172096338664,5.823045895483019,3.7686393756533962
0.1988508587451652,5.823045895483019,3.6223446483922164
0.20701416938432615,5.82600010738045,3.681804485441973
0.262364264467491,5.8289456176102075,3.9251109829730533
0.20701416938432615,5.831882477283517,3.65595380540036
0.1988508587451652,5.8377304471659395,3.575574576523527
0.27002713721306015,5.84354441703136,3.961113029397039
0.18232155679395465,5.846438775057725,3.5044268783110266
0.2776317365982795,5.846438775057725,3.9680956923020463
0.262364264467491,5.855071922202427,3.934380640420314
0.262364264467491,5.863631175598097,3.9119448023703667
0.262364264467491,5.863631175598097,3.908690619191576
0.262364264467491,5.863631175598097,3.8880995479621188
0.262364264467491,5.863631175598097,3.92477692729716
0.20701416938432615,5.8664680569332965,3.64879052416951
0.20701416938432615,5.869296913133774,3.6532984930193644
0.27002713721306015,5.869296913133774,3.9503389632598935
0.27002713721306015,5.869296913133774,3.9589678871582925
0.20701416938432615,5.872117789475416,3.6729146165727116
0.2151113796169455,5.87493073085203,3.6797187729054075
0.262364264467491,5.8805329864007,3.9147927660972064
0.20701416938432615,5.8805329864007,3.6566372146731294
0.20701416938432615,5.8805329864007,3.6696193636180476
0.20701416938432615,5.998936561946683,3.685102329752404
0.20701416938432615,5.998936561946683,3.7060759432823143
0.20701416938432615,5.998936561946683,3.6769504354485623
0.20701416938432615,5.998936561946683,3.690713770726088
0.20701416938432615,5.998936561946683,3.66039273298801
0.20701416938432615,5.998936561946683,3.6953230494917224
0.20701416938432615,5.998936561946683,3.6182941546720557
0.27002713721306015,5.998936561946683,3.948301413474739
0.23111172096338664,6.0014148779611505,3.790885710528783
0.2851789422336624,6.0014148779611505,4.048208507785307
0.2851789422336624,6.0014148779611505,4.035368320663469
0.2851789422336624,6.0014148779611505,4.049790264091645
0.23111172096338664,6.0014148779611505,3.7580294665869296
0.23111172096338664,6.0014148779611505,3.8000490244946685
0.2776317365982795,6.0014148779611505,3.973230045841232
0.2546422183735807,6.0014148779611505,3.8890687609999244
0.2776317365982795,6.0014148779611505,3.972274286973539
0.2776317365982795,6.0014148779611505,3.9941571614212052
0.22314355131420976,6.003887067106539,3.736354468138124
0.2546422183735807,6.003887067106539,3.930930016093183
0.2151113796169455,6.003887067106539,3.7060184881735254
0.20701416938432615,6.003887067106539,3.660411561613922
0.2776317365982795,6.003887067106539,4.011432408289194
0.1988508587451652,6.003887067106539,3.6334554558934977
0.1988508587451652,6.003887067106539,3.5847556178972124
0.262364264467491,6.0063531596017325,3.9113822001562966
0.262364264467491,6.0063531596017325,3.9443522189611566
0.262364264467491,6.0063531596017325,3.903331342120539
0.262364264467491,6.0063531596017325,3.9339178738331926
0.262364264467491,6.0063531596017325,3.916567662810835
0.3001045924503381,6.315358001522335,4.076372494429054
0.262364264467491,6.315358001522335,3.892742036444606
0.262364264467491,6.315358001522335,3.9289436799634427
0.262364264467491,6.315358001522335,3.9298417052567145
0.3506568716131694,6.315358001522335,4.241041704754233
0.2468600779315258,6.317164686747284,3.8420091271768495
0.2776317365982795,6.317164686747284,3.9884723230635415
0.27002713721306015,6.317164686747284,3.9479666239985853
0.27002713721306015,6.317164686747284,3.938909502376283
0.2151113796169455,6.317164686747284,3.69960008227135
0.2151113796169455,6.317164686747284,3.686526688530339
0.262364264467491,6.318968113746434,3.9211692507149074
0.262364264467491,6.318968113746434,3.9046860758650186
0.262364264467491,6.318968113746434,3.9056180373425167
0.262364264467491,6.318968113746434,3.9238174961588355
0.23111172096338664,6.318968113746434,3.807277456195256
0.23111172096338664,6.318968113746434,3.808034769985198
0.23111172096338664,6.318968113746434,3.7872989767160345
0.23111172096338664,6.318968113746434,3.7397737126472688
0.23111172096338664,6.318968113746434,3.76916297894254
0.23111172096338664,6.318968113746434,3.7426097765349042
0.23111172096338664,6.318968113746434,3.76136540435822
0.23111172096338664,6.318968113746434,3.7484646653420604
0.3220834991691133,6.318968113746434,4.1482562714009985
0.23111172096338664,6.318968113746434,3.8053449555364827
0.2151113796169455,6.318968113746434,3.6619141358834835
0.2151113796169455,6.318968113746434,3.6825148428774606
0.2151113796169455,6.318968113746434,3.6947422343823115
0.2151113796169455,6.318968113746434,3.7244707041116976
0.2776317365982795,6.318968113746434,3.959305652912703
0.5306282510621704,7.922261058353247,4.76555522035023
0.6205764877251099,7.922261058353247,4.974775412350244
0.5306282510621704,7.922261058353247,4.7372198564042485
0.5364933705145685,7.9229859587111955,4.761020996915956
0.5766133643039938,7.9229859587111955,4.847623851176792
0.5306282510621704,7.9229859587111955,4.767805058764185
0.5306282510621704,7.9229859587111955,4.725834754925789
0.6729444732424258,7.9229859587111955,5.029374971039906
0.5481214085096876,7.923348211930154,4.785223639245416
0.5877866649021191,7.923348211930154,4.871922393950504
0.5596157879354227,7.923348211930154,4.809966450484242
0.5596157879354227,7.923348211930154,4.859973631673928
0.5538851132264376,7.923348211930154,4.810627860109056
0.5596157879354227,7.923348211930154,4.808916297506578
0.5877866649021191,7.923348211930154,4.872967480169394
0.5596157879354227,7.923348211930154,4.825004106511412
0.5877866649021191,7.923348211930154,4.848034086703944
0.5538851132264376,7.923710333969238,4.804189530538726
0.5933268452777344,7.923710333969238,4.913062449729387
0.4637340162321401,7.923710333969238,4.593754170543842
0.5877866649021191,7.923710333969238,4.884612403887694
0.5538851132264376,7.923710333969238,4.817185163793792
0.6418538861723948,7.923710333969238,4.98972419987755
0.5538851132264376,7.924072324923417,4.793486024457947
0.5481214085096876,7.924072324923417,4.789417221191479
0.5481214085096876,7.924072324923417,4.801780832412324
0.5877866649021191,7.924072324923417,4.880663395141463
0.5364933705145685,7.924072324923417,4.77871144184351
0.5306282510621704,7.924072324923417,4.7551988275911174
0.5877866649021191,7.924072324923417,4.890801161377716
0.5364933705145685,7.924072324923417,4.762764973775018
0.5538851132264376,7.924072324923417,4.81548524290729
0.5306282510621704,7.924072324923417,4.707656266412397
0.5306282510621704,7.924072324923417,4.711973322567789
0.5306282510621704,7.924072324923417,4.75342090091552
0.5306282510621704,7.924072324923417,4.70301270217494
0.6471032420585384,7.92443418488756,4.909134062552905
0.4762341789963716,7.92443418488756,4.644413360427578
0.6471032420585384,7.92443418488756,4.992029318127195
0.6471032420585384,7.92443418488756,4.967538596343589
0.5709795465857378,7.92443418488756,4.841317271689181
0.5364933705145685,7.9247959139564355,4.756402783780865
0.5364933705145685,7.9247959139564355,4.752643225634681
0.5306282510621704,7.925157512224703,4.728167072537322
0.5709795465857378,7.925157512224703,4.838169964717979
0.48858001481867097,7.925157512224703,4.6467277818873
0.5364933705145685,7.925157512224703,4.750088446459186
0.5364933705145685,7.925157512224703,4.7543748917689435
0.5653138090500605,7.925157512224703,4.839850041517751
0.49469624183610705,7.925518979786926,4.667783642877919
0.5364933705145685,7.925518979786926,4.767755338293088
0.5364933705145685,7.925518979786926,4.793913992583554
0.5306282510621704,7.92588031673756,4.748087076710464
0.5306282510621704,7.92588031673756,4.788832510218212
0.5364933705145685,7.92588031673756,4.771031140693168
0.5306282510621704,7.92588031673756,4.719707961479445
0.5364933705145685,7.926241523170962,4.700521674030128
0.5481214085096876,7.926241523170962,4.799599744189013
0.5306282510621704,7.926241523170962,4.734993020403627
0.5306282510621704,7.926241523170962,4.758035468617652
0.5364933705145685,7.926241523170962,4.741785504670546
0.5538851132264376,7.926602599181384,4.810195093549592
0.5364933705145685,7.9269635448629785,4.723590174302609
0.5481214085096876,7.9269635448629785,4.792045093860322
0.5653138090500605,7.9269635448629785,4.818551319592352
0.5653138090500605,7.9269635448629785,4.812059046708606
0.5364933705145685,7.9269635448629785,4.774623129548695
0.5481214085096876,7.9269635448629785,4.806314069479127
0.5481214085096876,7.9269635448629785,4.780705224707575
0.5481214085096876,7.9269635448629785,4.82378792725688
0.5481214085096876,7.9269635448629785,4.806304468522603
0.5423242908253617,7.927324360309794,4.786589444166389
0.5481214085096876,7.927324360309794,4.801050440131866
0.5364933705145685,7.927324360309794,4.776608366443956
0.5822156198526637,7.927324360309794,4.8756554777743
0.5481214085096876,7.927685045615778,4.808592530371393
0.5877866649021191,7.927685045615778,4.897853986417447
0.4574248470388754,7.927685045615778,4.5914862667599285
0.4574248470388754,7.927685045615778,4.558633246400466
0.5364933705145685,7.927685045615778,4.77912214857281
0.5596157879354227,7.928045600874777,4.828660877042329
0.5306282510621704,7.928045600874777,4.75081624382134
0.7747271675523681,7.928406026180535,5.2762481735313544
0.4700036292457356,7.928406026180535,4.601080233523451
0.5306282510621704,7.928406026180535,4.768304302219698
